,concat_emb1,concat_emb2,concat_emb3,concat_emb4,concat_emb5,concat_emb6,concat_emb7,concat_emb8,concat_emb9,concat_emb10,concat_emb11,concat_emb12,concat_emb13,concat_emb14,concat_emb15,concat_emb16,concat_emb17,concat_emb18,concat_emb19,concat_emb20,concat_emb21,concat_emb22,concat_emb23,concat_emb24,concat_emb25,concat_emb26,concat_emb27,concat_emb28,concat_emb29,concat_emb30,concat_emb31,concat_emb32
2022-02-01 00:00:40,-0.048030615,0.0012705354,0.045792606,-0.14633189,0.09738207,-0.076335534,-0.013688786,-0.19923285,-0.097163565,0.06427733,-0.08188329,0.0026640908,-0.13091812,0.0671055,0.0018772403,0.036469195,0.16760156,-0.076528125,0.053973783,-0.040012725,-0.067467466,0.075949095,-0.06442154,0.11922619,-0.26779845,-0.09490495,0.10732164,0.11238784,0.005221292,-0.012437909,-0.10551976,0.016752793
2022-02-01 00:00:44,-0.04361838,0.00014671437,0.045174275,-0.13666902,0.10050577,-0.077398576,-0.011889746,-0.20348352,-0.10222458,0.07237969,-0.069037616,0.0068523576,-0.1148035,0.061821982,0.009066093,0.047138285,0.1664261,-0.04805156,0.05872329,-0.037950903,-0.062374394,0.06866637,-0.062713906,0.1297834,-0.260681,-0.10144116,0.11812772,0.10399652,0.0010683382,-0.014215651,-0.10617311,0.005488299
2022-02-01 00:00:48,-0.047392868,-0.004950107,0.053366143,-0.14965813,0.09521556,-0.07583424,-0.017723123,-0.19749069,-0.09644082,0.06545482,-0.071819,0.008439979,-0.12636407,0.06912092,0.010398281,0.045682777,0.16771437,-0.067338824,0.06310904,-0.034396328,-0.061714113,0.07376985,-0.064985245,0.12037087,-0.26854545,-0.09845272,0.10939081,0.10275035,0.00092392974,-0.022555744,-0.110811844,0.007889386
2022-02-01 00:00:52,-0.043068748,-0.0074334545,0.050532296,-0.14964063,0.088359,-0.07730043,-0.021326335,-0.20668635,-0.10058951,0.06474328,-0.06678403,0.009086456,-0.12488222,0.06795769,0.012266141,0.04276541,0.16994739,-0.06322246,0.05765604,-0.03883344,-0.061042204,0.076385856,-0.06251523,0.12558047,-0.27214497,-0.096552454,0.11804964,0.11308427,-0.0036159775,-0.02465955,-0.113019764,0.0015060814
2022-02-01 00:00:56,-0.041345946,-0.0067451936,0.051895935,-0.1435156,0.09840449,-0.08236282,-0.018773625,-0.20688497,-0.09747838,0.06324043,-0.064169355,0.008676018,-0.12262656,0.06562563,0.009682047,0.04416388,0.16697589,-0.05055403,0.056165155,-0.039606262,-0.057857376,0.07330309,-0.060499728,0.12956473,-0.2652416,-0.10110634,0.11726835,0.11404235,-0.0083106095,-0.021874283,-0.10042643,0.0020369666
2022-02-01 00:01:00,-0.054496843,0.0020347973,0.054059662,-0.148504,0.09067358,-0.07574374,-0.015270303,-0.19313502,-0.102897756,0.06762105,-0.07445563,0.010443602,-0.11932544,0.06820075,0.013080944,0.045369517,0.17175159,-0.06631669,0.064407125,-0.031483,-0.06318077,0.07092259,-0.062586,0.11853033,-0.2663628,-0.10362196,0.111908965,0.09172378,0.0061834785,-0.026237551,-0.106459245,0.0026163608
2022-02-01 00:01:04,-0.04471057,0.00058203284,0.045547094,-0.14704031,0.10021336,-0.07535163,-0.012761372,-0.19358051,-0.09864512,0.06499169,-0.084586844,0.008698484,-0.12889737,0.070106775,0.0058042486,0.044595696,0.16285849,-0.07200285,0.06388747,-0.0382186,-0.06421746,0.07148815,-0.06634275,0.11546674,-0.2657297,-0.09750498,0.10708824,0.105305545,0.0048076226,-0.014967335,-0.10384478,0.013471619
2022-02-01 00:01:08,-0.048166998,0.001472795,0.044437066,-0.14614524,0.094273604,-0.07458808,-0.014132322,-0.19986081,-0.09827888,0.06567626,-0.08192483,0.0024199553,-0.12944297,0.06656084,0.003920982,0.036250092,0.16774584,-0.07655544,0.053901773,-0.04006699,-0.06811943,0.07554469,-0.0644811,0.11920193,-0.26810282,-0.0938068,0.10840565,0.11165222,0.007020703,-0.012582705,-0.107396446,0.015169449
2022-02-01 00:01:12,-0.04700957,0.0026992569,0.04946225,-0.14168204,0.10096839,-0.08081971,-0.013216752,-0.20159265,-0.10257095,0.07093348,-0.06671666,0.009096153,-0.116025984,0.06445016,0.007563881,0.051813174,0.17068277,-0.059288237,0.06270274,-0.036172066,-0.063394494,0.07097787,-0.06404147,0.12949549,-0.26699024,-0.1050212,0.11992633,0.099937096,-0.0019200346,-0.018432658,-0.11378202,0.0066780588
2022-02-01 00:01:16,-0.04717798,-0.0049426896,0.05254202,-0.15053597,0.094401434,-0.07603041,-0.018525835,-0.19890696,-0.09713555,0.065258525,-0.07067944,0.0081258165,-0.12710482,0.069350205,0.010653806,0.0457934,0.16744035,-0.06957312,0.06285815,-0.034731574,-0.062405337,0.07529631,-0.0651037,0.1199879,-0.2712931,-0.098146334,0.11081933,0.10485787,-0.00017969612,-0.022859486,-0.11349742,0.007665006
2022-02-01 00:01:20,-0.044306643,-0.006421392,0.052217558,-0.15196511,0.08769028,-0.078400776,-0.02271461,-0.20724504,-0.101616584,0.06528488,-0.06241217,0.0095517365,-0.124639265,0.06889473,0.0121848285,0.045844067,0.17133333,-0.068609625,0.059654888,-0.03842933,-0.062296845,0.078557745,-0.06353734,0.12618025,-0.27736595,-0.09784754,0.120452985,0.11148597,-0.00583863,-0.02693322,-0.12061464,0.002071878
2022-02-01 00:01:24,-0.044192474,-0.0053384486,0.05473107,-0.14438365,0.096059635,-0.084130876,-0.018499056,-0.20694241,-0.10109744,0.06308895,-0.06293112,0.009612295,-0.121183686,0.06625477,0.007928225,0.04251321,0.17243606,-0.051402573,0.05355621,-0.03931,-0.058419105,0.074938945,-0.059248906,0.13105328,-0.26574215,-0.10286159,0.11918316,0.112512626,-0.008494439,-0.02469918,-0.100704156,0.0011290221
2022-02-01 00:01:28,-0.044979602,-0.0065032244,0.054164205,-0.14167337,0.094231844,-0.07990738,-0.017714545,-0.20442817,-0.0985358,0.065847404,-0.06546958,0.010502594,-0.11595408,0.0644831,0.014603177,0.044909872,0.17072135,-0.042032454,0.0582223,-0.034496058,-0.055878744,0.0694935,-0.059239417,0.12970077,-0.25876817,-0.1032217,0.11676931,0.10448882,-0.0030725375,-0.025780853,-0.09703685,-0.004648947
2022-02-01 00:01:32,-0.0471349,0.001991893,0.049606968,-0.14793745,0.09559547,-0.07597122,-0.015050695,-0.19339266,-0.10219051,0.069928266,-0.076100215,0.011105404,-0.121151105,0.07118532,0.009985184,0.052056473,0.16857976,-0.070850104,0.06797067,-0.03541446,-0.06372053,0.0719226,-0.06693523,0.12032029,-0.26789373,-0.10090432,0.11301157,0.095884904,0.0039390377,-0.020525264,-0.1140231,0.007985847
2022-02-01 00:01:36,-0.04648491,0.0014812145,0.041626345,-0.14607045,0.099744715,-0.0709035,-0.012718681,-0.19251658,-0.09359191,0.06821896,-0.0856508,0.0016283916,-0.13396889,0.06745567,0.004338377,0.039174385,0.15819556,-0.080897756,0.061019618,-0.038617548,-0.06918954,0.07428124,-0.06754344,0.112595424,-0.26822665,-0.09254771,0.10273898,0.10731519,0.010264599,-0.0077727167,-0.10689238,0.021181507
2022-02-01 00:01:40,-0.047303736,0.00087307126,0.044459492,-0.14374371,0.095260896,-0.0745504,-0.0138358725,-0.19962385,-0.09765079,0.06715626,-0.079962455,0.0029036715,-0.12682989,0.06513461,0.005664329,0.037482243,0.16659784,-0.07000179,0.054596037,-0.039142285,-0.0666721,0.07378183,-0.06361318,0.120535545,-0.26538268,-0.09504497,0.109145045,0.10968822,0.0067291674,-0.012461238,-0.10500371,0.012724358
2022-02-01 00:01:44,-0.045190927,0.0023436255,0.0449577,-0.13972941,0.09804228,-0.07705278,-0.013341318,-0.20191555,-0.10086619,0.07252312,-0.07074731,0.006448313,-0.11768706,0.06346552,0.008891148,0.04785659,0.16739494,-0.059760097,0.060243968,-0.037300788,-0.064866275,0.07118236,-0.0642014,0.12709431,-0.26506945,-0.100888096,0.11794932,0.10311672,0.0024443115,-0.014384391,-0.11168031,0.007346062
2022-02-01 00:01:48,-0.047041036,0.0007286386,0.047627397,-0.14819297,0.101237394,-0.0764901,-0.016131245,-0.19705254,-0.10058959,0.07148593,-0.066874355,0.009021163,-0.12166577,0.06750663,0.010548528,0.05553356,0.16385806,-0.07131794,0.07096578,-0.034079067,-0.065213606,0.07310634,-0.06829028,0.1209495,-0.27485454,-0.10177012,0.11616817,0.09673532,-0.0010773079,-0.018341739,-0.1249611,0.010110418
2022-02-01 00:01:52,-0.04573895,-0.005116441,0.050862815,-0.1493782,0.093479306,-0.07682482,-0.01982625,-0.20095818,-0.097228445,0.066608496,-0.06655316,0.0073816353,-0.1267954,0.06821338,0.011132489,0.044838823,0.16577226,-0.06881361,0.061676096,-0.036250323,-0.06308286,0.0767137,-0.06422094,0.12092809,-0.27375293,-0.09791463,0.114220195,0.106744036,-0.0017399116,-0.022187548,-0.114943035,0.0069354563
2022-02-01 00:01:56,-0.045503624,-0.004365016,0.05064479,-0.15056618,0.090969145,-0.07744226,-0.020228723,-0.20259136,-0.099304914,0.06649912,-0.06743583,0.009237237,-0.12458623,0.06977928,0.011721589,0.047647867,0.1702329,-0.071146704,0.062392093,-0.03603487,-0.0628258,0.07724889,-0.06521105,0.12192727,-0.27517533,-0.09840262,0.11741539,0.10624981,-0.0021037473,-0.024612328,-0.11992934,0.004367049
2022-02-01 00:02:00,-0.049891215,0.0043758736,0.04354089,-0.1475943,0.09772771,-0.07386639,-0.010693916,-0.19334468,-0.09983031,0.06493791,-0.09020561,0.00518054,-0.13127658,0.06928034,0.002529871,0.038939454,0.1652744,-0.0815582,0.05986777,-0.038802788,-0.06880232,0.07341115,-0.066720694,0.11329942,-0.26720062,-0.09573282,0.10500998,0.10613496,0.010337472,-0.012014575,-0.104614355,0.018746102
2022-02-01 00:02:04,-0.042961933,-0.0026228393,0.046199247,-0.1441075,0.092365906,-0.07760082,-0.018701946,-0.20645076,-0.098791465,0.068809435,-0.06634264,0.006084918,-0.12204432,0.06468619,0.011117636,0.045029707,0.16673163,-0.06352408,0.057337157,-0.039846506,-0.06375591,0.074423544,-0.06331124,0.1278932,-0.2706059,-0.09807176,0.11990964,0.11110776,-0.0020468922,-0.018392991,-0.1136511,0.0051574064
2022-02-01 00:02:08,-0.046660405,-0.0031311798,0.04975923,-0.14953245,0.0949403,-0.07528407,-0.017341232,-0.19647558,-0.09777172,0.069597244,-0.069855236,0.009341374,-0.1253905,0.068442464,0.011579735,0.04995971,0.16453879,-0.0715009,0.067275286,-0.033513065,-0.06368288,0.07409285,-0.0662762,0.11895551,-0.2735507,-0.099668935,0.11409501,0.09978578,0.0011381725,-0.021264553,-0.11860715,0.008145614
2022-02-01 00:02:12,-0.041074354,-0.008717045,0.05197307,-0.14642341,0.094093286,-0.08134256,-0.020712633,-0.20655729,-0.09703277,0.06280691,-0.06535621,0.009131036,-0.12503132,0.0675243,0.010602536,0.04303795,0.16793501,-0.055600345,0.05561589,-0.039620955,-0.05799209,0.07529928,-0.061172724,0.12807576,-0.2676329,-0.09899714,0.11742069,0.11504699,-0.007620147,-0.023759648,-0.10358557,0.0017735498
2022-02-01 00:02:16,-0.040135328,-0.006912489,0.047052294,-0.14098571,0.10097725,-0.0785209,-0.016303364,-0.20107144,-0.09222814,0.06537299,-0.07242698,0.0072305314,-0.12479619,0.064846955,0.01109341,0.044063468,0.15999249,-0.05073872,0.05896009,-0.037664585,-0.058019374,0.06987213,-0.06209519,0.12391089,-0.26085004,-0.09876971,0.11182938,0.11119865,-0.0023044047,-0.01614516,-0.09560932,0.004769357
2022-02-01 00:02:20,-0.054146115,0.0042027803,0.049148567,-0.14988597,0.09159211,-0.07220184,-0.014846345,-0.18981989,-0.10071126,0.07022767,-0.07849429,0.007112536,-0.12358942,0.070087716,0.012070905,0.04751863,0.16562593,-0.07996744,0.06761203,-0.03207581,-0.0672191,0.0722102,-0.066824585,0.11307647,-0.2710403,-0.100005604,0.10885603,0.09108987,0.009738208,-0.021038918,-0.11495074,0.010208129
2022-02-01 00:02:24,-0.047265176,0.0014439701,0.044200804,-0.14622293,0.09783096,-0.074483745,-0.012223187,-0.19608116,-0.09960949,0.06705174,-0.082513586,0.0059042424,-0.12891966,0.067107484,0.004976679,0.041329645,0.16379867,-0.07411261,0.060309067,-0.03818045,-0.06701901,0.07313569,-0.06556776,0.117047414,-0.2681078,-0.09673534,0.10906837,0.10656079,0.006396116,-0.013228894,-0.10747688,0.015198425
2022-02-01 00:02:28,-0.048476856,0.0007893962,0.043928284,-0.14583105,0.09150288,-0.07400047,-0.014506818,-0.20051132,-0.09909005,0.06683377,-0.08105861,0.003332044,-0.12714867,0.06623459,0.0063612,0.037315574,0.1686692,-0.07444624,0.05461301,-0.038902715,-0.067425326,0.07473894,-0.064313516,0.119780354,-0.26803666,-0.09424606,0.110963434,0.10978469,0.0075648823,-0.014346612,-0.108526945,0.011935954
2022-02-01 00:02:32,-0.04468707,-0.004210767,0.052198406,-0.14005542,0.097505674,-0.08210348,-0.015743745,-0.20911808,-0.103793666,0.06786297,-0.06009079,0.008923701,-0.11425099,0.06296943,0.009121334,0.046344165,0.17350526,-0.044069733,0.054968264,-0.038442787,-0.059027836,0.07185468,-0.06052795,0.13586403,-0.26359832,-0.103824764,0.12298437,0.1079381,-0.0069438247,-0.022526609,-0.10685974,0.0007321288
2022-02-01 00:02:36,-0.049054243,-0.003217366,0.054359477,-0.15069652,0.09532474,-0.077562414,-0.017092742,-0.19665022,-0.09844101,0.06635848,-0.070123054,0.010962826,-0.124201424,0.068917654,0.010559018,0.050038412,0.16902404,-0.069024354,0.06661352,-0.03262329,-0.0618147,0.07284315,-0.06526176,0.12117917,-0.2709204,-0.101812266,0.112738416,0.09856002,-0.0005771955,-0.024778666,-0.114736415,0.006425525
2022-02-01 00:02:40,-0.041208845,-0.008887121,0.049504455,-0.14772525,0.091547705,-0.07747499,-0.020869786,-0.20470746,-0.09564857,0.06320771,-0.07039015,0.007784636,-0.12729041,0.06789312,0.011660376,0.041136447,0.16624746,-0.06049678,0.056496322,-0.03982802,-0.059340466,0.07458013,-0.062450863,0.12489591,-0.26736122,-0.09546558,0.11403844,0.11475396,-0.0032612358,-0.021969797,-0.10456799,0.003680102
2022-02-01 00:02:44,-0.041282717,-0.0065099667,0.050826874,-0.14254393,0.100809895,-0.081949934,-0.017372278,-0.20372991,-0.09506264,0.06409894,-0.06712434,0.00864283,-0.12318633,0.06562368,0.00952124,0.04564625,0.16476673,-0.050950613,0.058074147,-0.03814556,-0.057647314,0.07189178,-0.061422754,0.12781894,-0.26355106,-0.10127939,0.11525546,0.111615084,-0.006694991,-0.019830003,-0.099112205,0.0036419167
2022-02-01 00:02:48,-0.05427803,0.0005323776,0.05359668,-0.14736591,0.09153337,-0.0738094,-0.014421928,-0.19127145,-0.09953302,0.06827528,-0.07698204,0.009466608,-0.12000271,0.06677793,0.013400655,0.044713072,0.17028053,-0.0638061,0.06457832,-0.030226378,-0.062351592,0.06894527,-0.06267524,0.11908321,-0.26271704,-0.1024313,0.10853923,0.09091965,0.0082899295,-0.02389909,-0.103095084,0.0036230423
2022-02-01 00:02:52,-0.04881136,-0.00012688088,0.050731607,-0.14810894,0.09439254,-0.077597946,-0.014520082,-0.19829006,-0.10429381,0.06699546,-0.074669816,0.010114859,-0.12152843,0.06935041,0.008226051,0.046950627,0.17281862,-0.06735246,0.06185706,-0.036247365,-0.063350365,0.073481925,-0.06492333,0.123007335,-0.26838297,-0.10069186,0.114844844,0.10137999,0.0018690919,-0.022082198,-0.11267504,0.0071654706
2022-02-01 00:02:56,-0.048148137,0.0014473775,0.045742173,-0.14639543,0.09747682,-0.074684896,-0.012412294,-0.19451988,-0.09918523,0.0674747,-0.08213517,0.006552236,-0.12800856,0.06727862,0.0060514887,0.042334408,0.16432604,-0.073079064,0.061571464,-0.036642246,-0.06622804,0.0722181,-0.065220825,0.116921924,-0.26707333,-0.09788117,0.10877703,0.10388371,0.006733063,-0.014516031,-0.10640964,0.013698222
2022-02-01 00:03:00,-0.048971053,0.0040884144,0.043444697,-0.14732556,0.09819607,-0.07376146,-0.0107868295,-0.19300595,-0.101188354,0.06604724,-0.08777871,0.006148828,-0.12998539,0.06910735,0.0039136335,0.041078106,0.16308986,-0.07900288,0.06148729,-0.03814786,-0.06824281,0.072875224,-0.06654593,0.11332224,-0.2679167,-0.096686564,0.10619325,0.10487773,0.008988468,-0.012820176,-0.10591282,0.017380776
2022-02-01 00:03:04,-0.046451606,0.0009716803,0.04650423,-0.14396442,0.09340599,-0.07704028,-0.01637696,-0.20321889,-0.10005866,0.071013264,-0.06834982,0.0057856604,-0.120265074,0.064556986,0.009925088,0.04699782,0.16844115,-0.06780182,0.059563253,-0.037951816,-0.06578822,0.073485196,-0.06448681,0.12690672,-0.27049264,-0.09961658,0.11898628,0.10472001,0.0011888287,-0.017388253,-0.11703114,0.0075840508
2022-02-01 00:03:08,-0.04981469,-0.0036748452,0.055129074,-0.15012373,0.0972433,-0.07788441,-0.015310672,-0.19675721,-0.098996624,0.06455762,-0.07350726,0.009670849,-0.12589264,0.0695054,0.007563444,0.0463308,0.1711421,-0.06810996,0.062485337,-0.033418626,-0.06184404,0.073533736,-0.06525457,0.12115527,-0.268504,-0.10094477,0.110446334,0.10130064,0.00039759505,-0.023473708,-0.110444404,0.009258934
2022-02-01 00:03:12,-0.040028874,-0.010019183,0.0522313,-0.14776589,0.093987815,-0.081355,-0.021709437,-0.2071447,-0.09642179,0.06199869,-0.064523056,0.009370103,-0.12648492,0.06841787,0.01087109,0.043605946,0.16722468,-0.057430696,0.05612725,-0.040035535,-0.057768054,0.07618772,-0.06190138,0.12754174,-0.26964653,-0.0983249,0.117602445,0.116330676,-0.008910483,-0.024507485,-0.10581239,0.0022541105
2022-02-01 00:03:16,-0.04219572,-0.005952744,0.046384145,-0.1376042,0.09811563,-0.07635682,-0.015561356,-0.20180751,-0.09221098,0.069457255,-0.06983523,0.005318436,-0.121075444,0.061586894,0.012733434,0.041971236,0.16089077,-0.046451315,0.05673718,-0.0353156,-0.059234664,0.06973415,-0.0604804,0.12486781,-0.25876245,-0.09923199,0.112948135,0.10811095,0.0013175728,-0.015379497,-0.09596847,0.0024745932
2022-02-01 00:03:20,-0.04864797,0.0029452585,0.050196335,-0.14822952,0.09669033,-0.078935236,-0.013106668,-0.196476,-0.10624014,0.0678988,-0.07680503,0.01220012,-0.11990847,0.07087094,0.0067703314,0.051321123,0.17383732,-0.07040962,0.06538042,-0.03604553,-0.06374241,0.072428316,-0.06630741,0.122841895,-0.26870972,-0.102756985,0.11614193,0.09804162,0.0017160705,-0.021872766,-0.115553886,0.008086746
2022-02-01 00:03:24,-0.051168535,0.002197865,0.045404486,-0.14690648,0.092746064,-0.07569762,-0.013337976,-0.19978283,-0.09961425,0.06438131,-0.08343721,0.0029330954,-0.12915081,0.06704779,0.0033833978,0.034762528,0.17072746,-0.07809756,0.052520063,-0.038765524,-0.06824961,0.07597147,-0.06393957,0.11802636,-0.26863614,-0.095187776,0.10947481,0.11050074,0.0077865645,-0.014784515,-0.10609384,0.014089776
2022-02-01 00:03:28,-0.050601102,-0.0012224393,0.06175141,-0.14565061,0.102224655,-0.08686637,-0.01630549,-0.2042051,-0.10431273,0.06816681,-0.04989454,0.013375047,-0.11079262,0.0649216,0.009318335,0.058559198,0.17649476,-0.05234125,0.065986425,-0.03306652,-0.05903464,0.07156477,-0.062178213,0.13688011,-0.27125305,-0.11285976,0.12456085,0.09297658,-0.0121177845,-0.03057648,-0.11930386,0.001377997
2022-02-01 00:03:32,-0.051058732,-0.00031273343,0.048634477,-0.15131842,0.09205085,-0.07374656,-0.016810885,-0.19602846,-0.09922914,0.06907939,-0.0733703,0.006013127,-0.12777,0.0690622,0.009130909,0.045077443,0.16726622,-0.08132494,0.06397482,-0.034372807,-0.06761659,0.076851316,-0.06683005,0.11628642,-0.27629605,-0.0971668,0.1120113,0.10052203,0.005024112,-0.020040154,-0.12127485,0.012388393
2022-02-01 00:03:36,-0.039995976,-0.008728567,0.05267897,-0.14585504,0.0964301,-0.083243616,-0.02001228,-0.20704891,-0.09712427,0.06201906,-0.064900614,0.010613798,-0.124161065,0.067850605,0.009746301,0.04522473,0.16851439,-0.053720623,0.056564998,-0.039695375,-0.05683204,0.07447372,-0.06135363,0.12922196,-0.2671972,-0.10064664,0.118601345,0.11494665,-0.009678496,-0.02441961,-0.10294703,0.00146186
2022-02-01 00:03:40,-0.05215462,-0.0019091549,0.05539175,-0.14418384,0.09342075,-0.07825232,-0.015333287,-0.20117208,-0.10045452,0.0672518,-0.0673645,0.0074266247,-0.11725709,0.06478637,0.010826008,0.04367943,0.17399216,-0.05501324,0.057783276,-0.033334654,-0.061011314,0.07141987,-0.061245892,0.12783578,-0.26258826,-0.103100926,0.114129476,0.098916814,0.001443176,-0.0244628,-0.10421818,0.0024797008
2022-02-01 00:03:44,-0.04642001,-0.00047642103,0.048860025,-0.14580715,0.097076446,-0.07647856,-0.013298434,-0.19634911,-0.10198378,0.06736375,-0.07768779,0.009927598,-0.122727334,0.06816513,0.008320218,0.046253856,0.16749898,-0.06342323,0.06275382,-0.036680866,-0.06256139,0.070732586,-0.06453996,0.12156395,-0.26432973,-0.10031534,0.11202176,0.10181032,0.0031427133,-0.018942464,-0.10602478,0.008198788
2022-02-01 00:03:48,-0.050330482,0.0017113643,0.04542663,-0.14649513,0.0948695,-0.074252956,-0.013063967,-0.19765303,-0.09868345,0.06527307,-0.08356399,0.0027708767,-0.1292193,0.0671029,0.004215554,0.036419563,0.16754366,-0.075651765,0.055155426,-0.03860663,-0.067617156,0.074622124,-0.064669736,0.11770044,-0.26658392,-0.09486671,0.1066898,0.10868101,0.008249287,-0.013524999,-0.10476007,0.015347728
2022-02-01 00:03:52,-0.042804673,-0.004665781,0.04684443,-0.14512773,0.09446587,-0.07768848,-0.01853573,-0.20622487,-0.09764114,0.06810991,-0.06563811,0.0063481475,-0.12424413,0.06433298,0.010342041,0.04469229,0.16544844,-0.06297321,0.058213834,-0.03836418,-0.06314281,0.0750636,-0.06318628,0.12638432,-0.27212468,-0.098073326,0.11886764,0.111962326,-0.0033217936,-0.018457452,-0.11446667,0.00590238
2022-02-01 00:03:56,-0.052614324,-0.00022403474,0.053491384,-0.1522004,0.089576244,-0.077932216,-0.016536983,-0.19921398,-0.1041687,0.06641463,-0.07385657,0.007263612,-0.12476679,0.071864665,0.008118807,0.044663657,0.17526741,-0.078718975,0.059271146,-0.03387453,-0.0653805,0.077058166,-0.06513517,0.11997585,-0.27383777,-0.09940336,0.11443373,0.101942025,0.0031145732,-0.02488745,-0.119423,0.008349811
